distid,schoolid_stateassigned,distname,schoolname,enroll_raw_TX,pp_stloc_raw_TX
20902,20902004,ANGLETON ISD,BRAZORIA CO JUVENILE DETENTION,32,10374.17143
20902,20902110,ANGLETON ISD,CENTRAL EL,587,7725.474878
20902,20902109,ANGLETON ISD,FRONTIER EL,449,8226.533066
20902,20902102,ANGLETON ISD,NORTHSIDE EL,427,9572.143618
20902,20902108,ANGLETON ISD,RANCHO ISABELLA EL,357,8272.798529
20902,20902103,ANGLETON ISD,SOUTHSIDE EL,348,9247.948727
20902,20902002,ANGLETON ISD,STUDENT ALTERNATIVE CTR,41,24930.96106
20902,20902104,ANGLETON ISD,WESTSIDE EL,1060,7544.068127
43902,43902106,ANNA ISD,ANNA EDUCATION CENTER,NRD,NRD
43902,43902001,ANNA ISD,ANNA H S,943,10363.38701
43902,43902005,ANNA ISD,ANNA ISD DAEP,NRD,NRD
43902,43902041,ANNA ISD,ANNA MIDDLE,861,8020.100643
43902,43902101,ANNA ISD,JOE K BRYANT EL,667,8540.314647
43902,43902105,ANNA ISD,JUDITH L HARLOW EL,554,6960.294188
43902,43902103,ANNA ISD,SUE EVELYN RATTAN EL,548,9095.050262
127901,127901101,ANSON ISD,ANSON EL,373,7256.413685
127901,127901001,ANSON ISD,ANSON H S,208,13175.29226
127901,127901041,ANSON ISD,ANSON MIDDLE,168,10828.83278
71906,71906101,ANTHONY ISD,ANTHONY EL,422,9725.234718
71906,71906001,ANTHONY ISD,ANTHONY H S,230,14069.28481
71906,71906041,ANTHONY ISD,ANTHONY MIDDLE,189,10703.3198
110901,110901001,ANTON ISD,ANTON SCHOOL,197,10982.9797
228905,228905101,APPLE SPRINGS ISD,APPLE SPRINGS EL,126,7999.242123
228905,228905001,APPLE SPRINGS ISD,APPLE SPRINGS H S,75,12624.64657
109912,109912001,AQUILLA ISD,AQUILLA SCHOOL,335,9902.677612
4901,4901102,ARANSAS COUNTY ISD,DISCOVERY LEARNING CENTER,81,13516.66545
4901,4901101,ARANSAS COUNTY ISD,FULTON LEARNING CENTER,649,9165.374668
4901,4901103,ARANSAS COUNTY ISD,LIVE OAK LEARNING CENTER,590,9530.281602
4901,4901001,ARANSAS COUNTY ISD,ROCKPORT-FULTON H S,858,9528.39462
4901,4901041,ARANSAS COUNTY ISD,ROCKPORT-FULTON MIDDLE,648,9619.498781
205901,205901041,ARANSAS PASS ISD,A C BLUNT MIDDLE,318,9047.893037
205901,205901001,ARANSAS PASS ISD,ARANSAS PASS H S,469,11205.71646
205901,205901002,ARANSAS PASS ISD,ARANSAS PASS JJAEP,NRD,NRD
205901,205901104,ARANSAS PASS ISD,CHARLIE MARSHALL EL,232,9462.027173
205901,205901101,ARANSAS PASS ISD,H T FAULK EL,298,7508.074963
205901,205901102,ARANSAS PASS ISD,W A KIEBERGER EL,235,7486.073835
5901,5901101,ARCHER CITY ISD,ARCHER CITY EL,274,7750.70034
5901,5901001,ARCHER CITY ISD,ARCHER CITY H S,231,13990.62817
61910,61910001,ARGYLE ISD,ARGYLE H S,919,10309.09198
61910,61910042,ARGYLE ISD,ARGYLE INT,439,8205.384216
61910,61910041,ARGYLE ISD,ARGYLE MIDDLE,770,8434.050062
61910,61910103,ARGYLE ISD,ARGYLE WEST,NRD,NRD
61910,61910101,ARGYLE ISD,HILLTOP EL,911,7687.871845
101803,101803041,ARISTOI CLASSICAL ACADEMY,ARISTOI CLASSICAL ACADEMY,435,6393.35236
101803,101803001,ARISTOI CLASSICAL ACADEMY,ARISTOI CLASSICAL UPPER SCHOOL,476,7589.364965
220802,220802101,ARLINGTON CLASSICS ACADEMY,ARLINGTON CLASSICS ACADEMY - ARKAN,531,6574.991315
220802,220802040,ARLINGTON CLASSICS ACADEMY,ARLINGTON CLASSICS ACADEMY - MIDDL,493,6794.201539
220802,220802102,ARLINGTON CLASSICS ACADEMY,ARLINGTON CLASSICS ACADEMY -INTERM,526,6566.308466
220901,220901161,ARLINGTON ISD,ADAMS EL,805,7219.469299
220901,220901124,ARLINGTON ISD,AMOS EL,452,10366.77607
220901,220901160,ARLINGTON ISD,ANDERSON EL,615,8141.813519
220901,220901014,ARLINGTON ISD,ARLINGTON COLLEGE AND CAREER H S,NRD,NRD
220901,220901011,ARLINGTON ISD,ARLINGTON COLLEGIATE H S,407,5344.552538
220901,220901001,ARLINGTON ISD,ARLINGTON H S,2693,12075.30593
220901,220901149,ARLINGTON ISD,ASHWORTH EL,437,13008.53658
220901,220901132,ARLINGTON ISD,ATHERTON EL,569,10895.64064
220901,220901045,ARLINGTON ISD,BAILEY J H,826,11206.1155
220901,220901052,ARLINGTON ISD,BARNETT J H,799,12121.22962
220901,220901141,ARLINGTON ISD,BEBENSEE EL,706,7748.422101
220901,220901158,ARLINGTON ISD,BECKHAM EL,552,8815.462777
220901,220901101,ARLINGTON ISD,BERRY EL,688,9061.848899
220901,220901102,ARLINGTON ISD,BLANTON EL,574,11649.53652
220901,220901051,ARLINGTON ISD,BOLES J H,693,11849.1522
220901,220901004,ARLINGTON ISD,BOWIE H S,2653,10928.52521
220901,220901147,ARLINGTON ISD,BRYANT EL,499,10757.33158
220901,220901155,ARLINGTON ISD,BURGIN EL,580,9561.055656
220901,220901129,ARLINGTON ISD,BUTLER EL,591,10941.45014
220901,220901041,ARLINGTON ISD,CARTER J H,1118,9904.106726
220901,220901105,ARLINGTON ISD,COMMUNITY BASED PK,457,4538.845115
220901,220901137,ARLINGTON ISD,COREY FINE ARTS / DUAL LANGUAGE AC,606,7973.094611
220901,220901150,ARLINGTON ISD,CROUCH EL,611,8579.235299
220901,220901103,ARLINGTON ISD,CROW LEADERSHIP ACADEMY,398,12153.69825
220901,220901130,ARLINGTON ISD,DITTO EL,709,8917.213912
220901,220901104,ARLINGTON ISD,DUFF EL,633,8028.011493
220901,220901125,ARLINGTON ISD,DUNN EL,555,8832.093897
220901,220901142,ARLINGTON ISD,ELLIS EL,766,7518.329249
220901,220901143,ARLINGTON ISD,FARRELL EL,630,7994.826373
220901,220901015,ARLINGTON ISD,FERGUSON EDUCATION CENTER,NRD,NRD
220901,220901136,ARLINGTON ISD,FITZGERALD EL,539,7782.07964
220901,220901126,ARLINGTON ISD,FOSTER EL,568,8858.571549
220901,220901119,ARLINGTON ISD,GOODMAN EL,552,10389.45915
220901,220901047,ARLINGTON ISD,GUNN J H,469,12697.40908
220901,220901153,ARLINGTON ISD,HALE EL,481,9098.441784
220901,220901117,ARLINGTON ISD,HILL EL,522,11215.36562
220901,220901121,ARLINGTON ISD,JOHNS EL,677,9026.192451
220901,220901163,ARLINGTON ISD,JONES FINE ARTS / DUAL LANGUAGE AC,542,7725.652373
220901,220901128,ARLINGTON ISD,KEY EL,462,11517.27414
220901,220901157,ARLINGTON ISD,KNOX EL,509,8565.258007
220901,220901107,ARLINGTON ISD,KOOKEN ED CTR,344,12256.32855
220901,220901003,ARLINGTON ISD,LAMAR H S,2813,11249.40678
220901,220901151,ARLINGTON ISD,LARSON EL,562,11132.97032
220901,220901146,ARLINGTON ISD,LITTLE EL,720,7575.325579
220901,220901005,ARLINGTON ISD,MARTIN H S,3456,7734.654919
220901,220901165,ARLINGTON ISD,MCNUTT EL,723,7436.206192
220901,220901135,ARLINGTON ISD,MILLER EL,628,8526.689238
220901,220901144,ARLINGTON ISD,MOORE EL,886,7500.458925
220901,220901131,ARLINGTON ISD,MORTON EL,544,13367.93632
220901,220901008,ARLINGTON ISD,NEWCOMER CENTER,196,15585.29485
220901,220901053,ARLINGTON ISD,NICHOLS J H,737,10095.65195
220901,220901055,ARLINGTON ISD,OUSLEY J H,999,7960.885689
220901,220901162,ARLINGTON ISD,PATRICK EL,765,7622.430481
220901,220901164,ARLINGTON ISD,PEACH EL,891,7099.235736
220901,220901154,ARLINGTON ISD,PEARCY STEM ACADEMY,451,9812.323497
220901,220901120,ARLINGTON ISD,POPE EL,508,9641.790234
220901,220901109,ARLINGTON ISD,RANKIN EL,616,10204.46948
220901,220901159,ARLINGTON ISD,REMYNSE EL,497,10628.45208
220901,220901110,ARLINGTON ISD,ROARK EL,407,13018.98251
220901,220901002,ARLINGTON ISD,SAM HOUSTON H S,3686,8342.089078
220901,220901009,ARLINGTON ISD,SEGUIN H S,1564,11993.1661
220901,220901048,ARLINGTON ISD,SHACKELFORD J H,649,11249.31196
220901,220901134,ARLINGTON ISD,SHERROD EL,701,8330.474422
220901,220901123,ARLINGTON ISD,SHORT EL,490,9554.249956
220901,220901111,ARLINGTON ISD,SOUTH DAVIS EL,606,13424.68537
220901,220901112,ARLINGTON ISD,SPEER EL,721,8456.753542
220901,220901140,ARLINGTON ISD,STARRETT EL,557,10676.74306
220901,220901113,ARLINGTON ISD,SWIFT EL,450,13154.58891
220901,220901010,ARLINGTON ISD,TARRANT CO J J A E P,14,2030.243833
220901,220901114,ARLINGTON ISD,THORNTON EL,770,7902.800976
220901,220901007,ARLINGTON ISD,TURNING POINT SECONDARY SCHOOL,98,43653.26424
220901,220901006,ARLINGTON ISD,VENTURE ALTER H S,329,14040.93228
220901,220901148,ARLINGTON ISD,WEBB EL,641,12079.84145
220901,220901152,ARLINGTON ISD,WEST EL,615,8891.394007
220901,220901145,ARLINGTON ISD,WILLIAMS EL,665,7771.772404
220901,220901116,ARLINGTON ISD,WIMBISH EL,463,12045.32082
220901,220901166,ARLINGTON ISD,WIMBISH WORLD LANGUAGE ACADEMY,NRD,NRD
220901,220901133,ARLINGTON ISD,WOOD EL,793,9144.885429
220901,220901050,ARLINGTON ISD,WORKMAN J H,1481,8488.411336
220901,220901049,ARLINGTON ISD,YOUNG J H,804,9673.272262
212901,212901101,ARP ISD,ARP EL,422,8143.2957
212901,212901001,ARP ISD,ARP H S,249,12041.28039
212901,212901041,ARP ISD,ARP J H,195,9766.832812
21805,21805105,ARROW ACADEMY,ARROW ACADEMY - CHAMPIONS ACADEMY,123,10123.36568
21805,21805102,ARROW ACADEMY,ARROW ACADEMY - HARVEST PREPARATOR,240,8015.5731
21805,21805101,ARROW ACADEMY,ARROW ACADEMY - LIBERATION ACADEMY,244,9571.16866
21805,21805041,ARROW ACADEMY,ARROW ACADEMY - SAVE OUR STREETS C,99,8501.508327
217901,217901101,ASPERMONT ISD,ASPERMONT EL,104,9625.846154
217901,217901001,ASPERMONT ISD,ASPERMONT H S,120,12268.99167
107901,107901001,ATHENS ISD,ATHENS H S,899,9099.407763
107901,107901041,ATHENS ISD,ATHENS MIDDLE,656,7217.984646
107901,107901104,ATHENS ISD,BEL AIR EL,463,7691.617814
107901,107901103,ATHENS ISD,CENTRAL ATHENS,491,7044.252302
107901,107901102,ATHENS ISD,SOUTH ATHENS EL,490,7054.9685
34901,34901106,ATLANTA ISD,ATLANTA EL,345,7966.153593
34901,34901001,ATLANTA ISD,ATLANTA H S,480,11046.86836
34901,34901042,ATLANTA ISD,ATLANTA MIDDLE,364,8986.835596
34901,34901107,ATLANTA ISD,ATLANTA PRI,530,6617.775551
34901,34901002,ATLANTA ISD,CORRECTIVE BEHAVIOR CTR,NRD,NRD
61907,61907001,AUBREY ISD,AUBREY H S,676,9849.658478
61907,61907041,AUBREY ISD,AUBREY MIDDLE,777,7258.908855
61907,61907002,AUBREY ISD,DENTON CO J J A E P,NRD,NRD
61907,61907101,AUBREY ISD,HL BROCKETT,470,7993.132612
61907,61907103,AUBREY ISD,JACKIE FULLER EL,NRD,NRD
61907,61907102,AUBREY ISD,JAMES A MONACO,516,8820.935919
227825,227825003,AUSTIN ACHIEVE PUBLIC SCHOOLS,AUSTIN ACHIEVE EL,924,7098.93726
227825,227825004,AUSTIN ACHIEVE PUBLIC SCHOOLS,AUSTIN ACHIEVE H S,NRD,NRD
227825,227825001,AUSTIN ACHIEVE PUBLIC SCHOOLS,AUSTIN ACHIEVE MIDDLE,632,10014.92559
227821,227821101,AUSTIN DISCOVERY SCHOOL,AUSTIN DISCOVERY SCH,508,7644.360236
227901,227901017,AUSTIN ISD,AKINS H S,2794,8579.462087
227901,227901101,AUSTIN ISD,ALLISON EL,512,9271.71639
227901,227901012,AUSTIN ISD,ALTERNATIVE LEARNING CENTER,83,50772.39462
227901,227901009,AUSTIN ISD,ANDERSON H S,2224,8711.794712
227901,227901102,AUSTIN ISD,ANDREWS EL,353,10276.02386
227901,227901002,AUSTIN ISD,AUSTIN H S,2320,8656.656719
227901,227901194,AUSTIN ISD,AUSTIN ISD CHILD DEVELOPMENT CENTE,149,3949.0846
227901,227901250,AUSTIN ISD,AUSTIN ST HOSPITAL,26,29441.7227
227901,227901059,AUSTIN ISD,BAILEY MIDDLE,1003,8399.50865
227901,227901187,AUSTIN ISD,BALDWIN EL,781,7974.040439
227901,227901182,AUSTIN ISD,BARANOFF EL,994,7510.510349
227901,227901149,AUSTIN ISD,BARRINGTON EL,500,9210.434546
227901,227901103,AUSTIN ISD,BARTON HILLS EL,445,8310.474299
227901,227901104,AUSTIN ISD,BECKER EL,445,8497.456322
227901,227901054,AUSTIN ISD,BEDICHEK MIDDLE,835,10292.76158
227901,227901105,AUSTIN ISD,BLACKSHEAR EL,395,8652.306926
227901,227901106,AUSTIN ISD,BLANTON EL,480,9637.036963
227901,227901185,AUSTIN ISD,BLAZIER EL,864,8354.692519
227901,227901170,AUSTIN ISD,BOONE EL,515,9272.181401
227901,227901013,AUSTIN ISD,BOWIE H S,2914,8409.475723
227901,227901107,AUSTIN ISD,BRENTWOOD EL,670,8341.424307
227901,227901108,AUSTIN ISD,BROOKE EL,271,11189.60348
227901,227901109,AUSTIN ISD,BROWN EL,240,10734.09321
227901,227901110,AUSTIN ISD,BRYKER WOODS EL,424,8526.376546
227901,227901046,AUSTIN ISD,BURNET MIDDLE,924,10004.73585
227901,227901111,AUSTIN ISD,CAMPBELL EL,188,12855.36591
227901,227901173,AUSTIN ISD,CASEY EL,603,8658.27124
227901,227901112,AUSTIN ISD,CASIS EL,743,8062.031324
227901,227901184,AUSTIN ISD,CLAYTON EL,825,8291.274122
227901,227901161,AUSTIN ISD,COOK EL,500,9274.092546
227901,227901057,AUSTIN ISD,COVINGTON MIDDLE,696,10715.92971
227901,227901183,AUSTIN ISD,COWAN EL,804,8471.504656
227901,227901008,AUSTIN ISD,CROCKETT ECHS,1461,10440.63356
227901,227901113,AUSTIN ISD,CUNNINGHAM EL,393,9860.186979
227901,227901115,AUSTIN ISD,DAEP- EL,4,108318.6265
227901,227901179,AUSTIN ISD,DAVIS EL,744,8469.384611
227901,227901114,AUSTIN ISD,DAWSON EL,362,11632.60307
227901,227901249,AUSTIN ISD,DELL CHILDREN'S MEDICAL CENTER,1,3159.876546
227901,227901055,AUSTIN ISD,DOBIE MIDDLE,555,10683.78646
227901,227901192,AUSTIN ISD,DOBIE PK CENTER,217,8727.388067
227901,227901154,AUSTIN ISD,DOSS EL,825,8316.065637
227901,227901019,AUSTIN ISD,EASTSIDE MEMORIAL ECHS,383,17262.61545
227901,227901176,AUSTIN ISD,GALINDO EL,570,10115.39935
227901,227901064,AUSTIN ISD,GARCIA YMLA,411,12029.31937
227901,227901015,AUSTIN ISD,GARZA INDEPENDENCE H S,142,26720.04556
227901,227901062,AUSTIN ISD,GORZYCKI MIDDLE,1280,8202.289046
227901,227901116,AUSTIN ISD,GOVALLE EL,369,10590.20988
227901,227901026,AUSTIN ISD,GRADUATION PREP ACADEMY NAVARRO,78,9639.684239
227901,227901025,AUSTIN ISD,GRADUATION PREP ACADEMY TRAVIS,67,10834.83177
227901,227901159,AUSTIN ISD,GRAHAM EL,502,8889.914395
227901,227901186,AUSTIN ISD,GUERRERO THOMPSON,625,8702.124546
227901,227901117,AUSTIN ISD,GULLETT EL,605,8890.241836
227901,227901118,AUSTIN ISD,HARRIS EL,522,8878.173481
227901,227901163,AUSTIN ISD,HART EL,657,8732.742604
227901,227901119,AUSTIN ISD,HIGHLAND PARK EL,651,8219.635379
227901,227901155,AUSTIN ISD,HILL EL,1001,7818.965457
227901,227901162,AUSTIN ISD,HOUSTON EL,581,9471.05899
227901,227901029,AUSTIN ISD,INTERNATIONAL H S,203,11130.82236
227901,227901178,AUSTIN ISD,JORDAN EL,614,8961.819543
227901,227901120,AUSTIN ISD,JOSLIN EL,272,11808.68905
227901,227901044,AUSTIN ISD,KEALING M S,1230,9116.03427
227901,227901180,AUSTIN ISD,KIKER EL,1121,7873.302059
227901,227901172,AUSTIN ISD,KOCUREK EL,563,8912.876546
227901,227901045,AUSTIN ISD,LAMAR M S,1193,8349.559698
227901,227901168,AUSTIN ISD,LANGFORD EL,543,9434.353526
227901,227901018,AUSTIN ISD,LASA H S,1238,7902.815157
227901,227901014,AUSTIN ISD,LBJ ECHS,840,11338.93488
227901,227901035,AUSTIN ISD,LEADERSHIP ACADEMY,14,64450.66226
227901,227901121,AUSTIN ISD,LEE EL,432,8855.691361
227901,227901160,AUSTIN ISD,LINDER EL,283,12036.03556
227901,227901043,AUSTIN ISD,LIVELY MIDDLE,1077,8638.455933
227901,227901197,AUSTIN ISD,MAINSPRING SCHOOLS,25,4876.276546
227901,227901122,AUSTIN ISD,MAPLEWOOD EL,481,9749.741411
227901,227901051,AUSTIN ISD,MARTIN MIDDLE,511,10799.04484
227901,227901123,AUSTIN ISD,MATHEWS EL,417,8491.212278
227901,227901165,AUSTIN ISD,MCBEE EL,451,9415.164795
227901,227901005,AUSTIN ISD,MCCALLUM H S,1765,9005.742269
227901,227901147,AUSTIN ISD,MENCHACA EL,726,8650.58178
227901,227901058,AUSTIN ISD,MENDEZ MIDDLE,606,10362.3848
227901,227901124,AUSTIN ISD,METZ EL,260,11222.10732
227901,227901181,AUSTIN ISD,MILLS EL,850,7993.682429
227901,227901052,AUSTIN ISD,MURCHISON MIDDLE,1408,8610.321149
227901,227901004,AUSTIN ISD,NAVARRO EARLY COLLEGE H S,1548,10288.04644
227901,227901150,AUSTIN ISD,NORMAN EL,148,10004.27519
227901,227901047,AUSTIN ISD,O HENRY MIDDLE,827,9226.117175
227901,227901148,AUSTIN ISD,OAK HILL EL,880,8303.258364
227901,227901125,AUSTIN ISD,OAK SPRINGS EL,255,10735.48047
227901,227901156,AUSTIN ISD,ODOM EL,412,8853.196935
227901,227901126,AUSTIN ISD,ORTEGA EL,238,11383.9984
227901,227901189,AUSTIN ISD,OVERTON EL,540,9541.852472
227901,227901188,AUSTIN ISD,PADRON EL,718,8593.304123
227901,227901171,AUSTIN ISD,PALM EL,445,9325.813625
227901,227901061,AUSTIN ISD,PAREDES M S,873,8815.216752
227901,227901143,AUSTIN ISD,PATTON EL,1003,7951.775848
227901,227901128,AUSTIN ISD,PEASE EL,232,9991.717064
227901,227901129,AUSTIN ISD,PECAN SPRINGS EL,385,9669.736287
227901,227901190,AUSTIN ISD,PEREZ EL,601,9687.846596
227901,227901032,AUSTIN ISD,PHOENIX ACADEMY,23,28800.65916
227901,227901164,AUSTIN ISD,PICKLE EL,459,9779.702254
227901,227901151,AUSTIN ISD,PILLOW EL,524,9339.466241
227901,227901130,AUSTIN ISD,PLEASANT HILL EL,438,10113.96559
227901,227901006,AUSTIN ISD,REAGAN H S,1120,10914.42833
227901,227901132,AUSTIN ISD,REILLY EL,218,11727.90407
227901,227901028,AUSTIN ISD,RICHARDS SCH FOR YOUNG WOMEN LEADE,856,9031.120705
227901,227901133,AUSTIN ISD,RIDGETOP EL,372,9093.191062
227901,227901174,AUSTIN ISD,RODRIGUEZ EL,444,9941.392312
227901,227901251,AUSTIN ISD,ROSEDALE,141,39624.2808
227901,227901065,AUSTIN ISD,SADLER MEANS YWLA,370,11897.34411
227901,227901127,AUSTIN ISD,SANCHEZ EL,270,9921.024694
227901,227901139,AUSTIN ISD,SIMS EL,182,11345.58534
227901,227901060,AUSTIN ISD,SMALL MIDDLE,1277,8028.325254
227901,227901136,AUSTIN ISD,ST ELMO EL,299,10430.94678
227901,227901138,AUSTIN ISD,SUMMITT EL,826,8649.848701
227901,227901158,AUSTIN ISD,SUNSET VALLEY EL,557,8883.264338
227901,227901027,AUSTIN ISD,TRAVIS COUNTY DAY SCHOOL,8,25997.75155
227901,227901036,AUSTIN ISD,TRAVIS COUNTY J J A E P,NRD,NRD
227901,227901030,AUSTIN ISD,TRAVIS COUNTY JUVENILE DETENTION C,43,27282.03934
227901,227901007,AUSTIN ISD,TRAVIS EARLY COLLEGE H S,1247,11475.77951
227901,227901140,AUSTIN ISD,TRAVIS HTS EL,501,9348.138023
227901,227901177,AUSTIN ISD,UPHAUS EARLY CHILDHOOD CENTER,346,10046.27539
227901,227901141,AUSTIN ISD,WALNUT CREEK EL,653,8691.580987
227901,227901053,AUSTIN ISD,WEBB M S,681,9828.634256
227901,227901193,AUSTIN ISD,WEBB PRI CENTER,207,10222.15674
227901,227901175,AUSTIN ISD,WIDEN EL,447,10955.92353
227901,227901166,AUSTIN ISD,WILLIAMS EL,473,9788.016081
227901,227901157,AUSTIN ISD,WINN EL,245,12716.39083
227901,227901152,AUSTIN ISD,WOOLDRIDGE EL,528,9491.935258
227901,227901144,AUSTIN ISD,WOOTEN EL,454,10162.27522
227901,227901145,AUSTIN ISD,ZAVALA EL,295,12385.13756
227901,227901146,AUSTIN ISD,ZILKER EL,524,8993.88418
196901,196901102,AUSTWELL-TIVOLI ISD,AUSTWELL-TIVOLI EL,74,12155.97992
196901,196901001,AUSTWELL-TIVOLI ISD,AUSTWELL-TIVOLI H S,66,16389.41645
70901,70901001,AVALON ISD,AVALON SCHOOL,362,11370.87845
194902,194902101,AVERY ISD,AVERY EL,173,9208.88956
194902,194902001,AVERY ISD,AVERY SECONDARY,166,13691.43437
34902,34902001,AVINGER ISD,AVINGER SCHOOL,153,11033.03268
161918,161918101,AXTELL ISD,AXTELL EL,377,8534.067779
161918,161918001,AXTELL ISD,AXTELL H S,205,19250.49751
161918,161918041,AXTELL ISD,AXTELL MIDDLE SCHOOL,NRD,NRD
161918,161918199,AXTELL ISD,WACO CTR FOR YOUTH,69,15388.05644
220915,220915104,AZLE ISD,AZLE EL,595,6626.547623
220915,220915001,AZLE ISD,AZLE H S,1824,8551.459396
220915,220915003,AZLE ISD,AZLE HORNET ACADEMY,60,7987.470032
220915,220915041,AZLE ISD,AZLE J H SOUTH,545,7271.284405
220915,220915108,AZLE ISD,CROSS TIMBERS EL,563,6933.253395
220915,220915102,AZLE ISD,EAGLE HEIGHTS EL,404,8012.388184
220915,220915105,AZLE ISD,LIBERTY EL,494,7180.243176
220915,220915042,AZLE ISD,SANTO FORTE J H,467,8286.927491
220915,220915106,AZLE ISD,SILVER CREEK EL,594,7048.893601
220915,220915107,AZLE ISD,W E HOOVER EL,446,7358.727282
220915,220915103,AZLE ISD,WALNUT CREEK EL,575,7100.452351
30903,30903101,BAIRD ISD,BAIRD EL,139,10365.87076
30903,30903001,BAIRD ISD,BAIRD H S,84,21194.68825
30903,30903041,BAIRD ISD,BAIRD MIDDLE,60,5944.319199
200901,200901101,BALLINGER ISD,BALLINGER EL,423,8967.735368
200901,200901001,BALLINGER ISD,BALLINGER H S,257,11865.17871
200901,200901041,BALLINGER ISD,BALLINGER J H,224,8943.109017
200901,200901005,BALLINGER ISD,FAIRVIEW ACCELERATED (DAEP),NRD,NRD
195902,195902001,BALMORHEA ISD,BALMORHEA SCHOOL,186,15998.33871
10902,10902101,BANDERA ISD,ALKEK EL,570,6651.272772
10902,10902001,BANDERA ISD,BANDERA H S,640,9567.184011
10902,10902041,BANDERA ISD,BANDERA MIDDLE,530,7447.054235
10902,10902102,BANDERA ISD,HILL COUNTRY EL,490,7225.010222
25901,25901001,BANGS ISD,BANGS H S,310,9443.759221
25901,25901041,BANGS ISD,BANGS MIDDLE,269,8308.473324
25901,25901101,BANGS ISD,J B STEPHENS EL,319,8206.938299
178913,178913101,BANQUETE ISD,BANQUETE EL,401,9469.015011
178913,178913001,BANQUETE ISD,BANQUETE H S,264,15251.8519
178913,178913041,BANQUETE ISD,BANQUETE J H,210,11423.60038
36902,36902005,BARBERS HILL ISD,ALTERNATIVE SCHOOL,5,65154.59527
36902,36902104,BARBERS HILL ISD,BARBERS HILL EL NORTH,840,10231.03456
36902,36902105,BARBERS HILL ISD,BARBERS HILL EL SOUTH,920,9267.586576
36902,36902001,BARBERS HILL ISD,BARBERS HILL H S,1614,12124.78226
36902,36902301,BARBERS HILL ISD,BARBERS HILL KINDERGARTEN CENTER,580,9945.402168
36902,36902042,BARBERS HILL ISD,BARBERS HILL MIDDLE NORTH,643,11534.61642
36902,36902043,BARBERS HILL ISD,BARBERS HILL MIDDLE SOUTH,706,10091.62955
36902,36902102,BARBERS HILL ISD,BARBERS HILL PRI,399,10410.63236
36902,36902302,BARBERS HILL ISD,EARLY CHILDHOOD CENTER,NRD,NRD
36902,36902006,BARBERS HILL ISD,HIGHPOINT,3,17313.46194
14902,14902001,BARTLETT ISD,BARTLETT SCHOOLS,342,10103.55556
15834,15834101,BASIS TEXAS,BASIS SAN ANTONIO PRI- MEDICAL CEN,764,8396.924458
15834,15834002,BASIS TEXAS,BASIS SAN ANTONIO- PRI NORTH CENTR,775,8285.696037
15834,15834001,BASIS TEXAS,BASIS SAN ANTONIO- SHAVANO CAMPUS,1058,8223.863219
11901,11901001,BASTROP ISD,BASTROP H S,1466,8709.38423
11901,11901104,BASTROP ISD,BASTROP INT,825,7507.374054
11901,11901041,BASTROP ISD,BASTROP MIDDLE,820,7698.827366
11901,11901109,BASTROP ISD,BLUEBONNET EL,776,7464.80654
11901,11901103,BASTROP ISD,CEDAR CREEK EL,768,7901.198212
11901,11901002,BASTROP ISD,CEDAR CREEK H S,1572,8484.546037
11901,11901108,BASTROP ISD,CEDAR CREEK INT,930,7361.712745
11901,11901106,BASTROP ISD,CEDAR CREEK MIDDLE,920,7131.788633
11901,11901005,BASTROP ISD,COLORADO RIVER COLLEGIATE ACADEMY,206,8046.209665
11901,11901101,BASTROP ISD,EMILE EL,707,8208.392552
11901,11901022,BASTROP ISD,GENESIS H S,112,9426.081024
11901,11901110,BASTROP ISD,LOST PINES EL,665,7645.00546
11901,11901102,BASTROP ISD,MINA EL,650,8105.307947
11901,11901107,BASTROP ISD,RED ROCK EL,626,7832.005146
158901,158901001,BAY CITY ISD,BAY CITY H S,968,10981.56269
158901,158901041,BAY CITY ISD,BAY CITY J H,801,9667.521059
158901,158901101,BAY CITY ISD,CHERRY EL,697,7965.838786
158901,158901104,BAY CITY ISD,ROBERTS EL,487,8606.14997
158901,158901102,BAY CITY ISD,TENIE HOLMES EL,707,7452.718927
101847,101847101,BEATRICE MAYES INSTITUTE CHARTER S,BEATRICE MAYES INSTITUTE CHARTER S,462,7613.854978
123910,123910101,BEAUMONT ISD,AMELIA EL,709,6668.696265
123910,123910013,BEAUMONT ISD,BEAUMONT ISD EARLY COLLEGE H S,227,9251.083887
123910,123910134,BEAUMONT ISD,BEAUMONT NEW EL DAEP,2,24802.94732
123910,123910014,BEAUMONT ISD,BEAUMONT UNITED H S,2170,9058.999857
123910,123910132,BEAUMONT ISD,BINGMAN PK,510,3797.845362
123910,123910127,BEAUMONT ISD,BLANCHETTE EL,610,7353.860437
123910,123910104,BEAUMONT ISD,CALDWOOD EL,619,7185.780925
123910,123910130,BEAUMONT ISD,CHARLTON-POLLARD EL,491,8297.652007
123910,123910105,BEAUMONT ISD,CURTIS EL,587,7405.090423
123910,123910126,BEAUMONT ISD,DISHMAN EL,576,7647.596628
123910,123910129,BEAUMONT ISD,DR MAE E JONES-CLARK EL,622,7053.452146
123910,123910131,BEAUMONT ISD,FEHL-PRICE EL,648,7097.990533
